c	str	Ess	round	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	GC
chr11	chr11-51525000	Ess	1st	0.167469753391379	0.6220541573431023	0.0643066155902587	0.0062083486315131	-2.362582994030064	-1.4688844304803284	0.8675948818732411	-0.7848557280000379	-0.2996155117684543	-2.301110403819555	-1.4870544822554772	-0.8295527335147074	-0.7736164073872738	-0.7959938546084251	0.3261140021110117	0.667493444040393	0.4163719071306677	-0.9477619479289592	-0.1022361495245732	-1.1240830563637527	-0.3866751040144557	-1.1084326261138626	-0.7032264651493411	0.0589668827701351	-2.017425827242932	-1.608917023230123	-0.0864854172229605	1.459784308739405	-1.0056942571015233	-0.940972107433512	0.3674
chr11	chr11-55470000	Ess	1st	1.6948538207962327	-2.216232260770856	0.0357024641665917	-0.2638570973418687	1.9481248842409904	-2.1802160056588296	0.5670838809513359	1.2561620289644455	-2.0905232703506305	-0.9072000184227232	-0.6567614674044647	-1.703482067050443	-0.6910557435609018	-0.1447153370915314	0.3566697716349518	-0.729751872113772	0.4427550627500285	-1.519897270545499	0.1424396412135383	-1.3058854136955391	1.0751405988957337	1.8487144277688408	-0.5082854948508652	-1.3048177826967151	1.98705186518391	-0.0161285198237373	0.1924042278339208	-1.155541552955837	-0.0119316324031535	0.8589407480904749	0.3306
chr12	chr12-8545000	Ess	1st	-7.744170159579135	-2.471883528803786	-1.93092143770239	2.46744533155295	1.121957438910851	1.8192889493087263	0.1401175554440345	-1.6089992682384522	-0.2739824688872201	-0.2136294600667823	-0.9535877936956764	-1.0252409189301817	-0.5151359920693952	0.3550911649635395	-1.370462371416208	-2.0236404332674414	0.0364986750096822	-1.4392047981886935	-0.6933236278520678	-1.9538141440146783	1.0135444168455172	0.2596284198655393	1.627060545648693	0.7228676014773335	0.2115424459526148	-0.6695402351941128	1.5795263146802274	0.6415078610781214	1.690554330870565	1.7139891502238267	0.5314
chr12	chr12-34760000	Ess	1st	-4.599018310142497	2.177244716355991	-2.07099174375874	-1.107380425783407	1.499060009291866	0.2767150784171194	-2.0002258351154514	-0.7431021557303232	-2.816160596872632	1.7459059459763997	-0.5091250468192512	1.0948593602087169	-0.5161393321290989	-0.2190065356772871	0.6289846137710644	0.0063903635785441	-2.023686619612771	-0.3365789173830866	-0.4571706548857069	-2.248072731330809	-0.9448736630042748	0.7368060192326628	-0.4236180059384616	-1.2441237446310085	-0.6534899420904765	1.8340661251439632	-1.143775057308064	-0.0857416352113835	0.4102882588337257	1.138278375480975	0.423
chr12	chr12-37975000	Ess	1st	-2.7829753363546565	1.06981714161031	-2.77064246985226	0.7450237390251014	0.5104994006290109	-0.388265157727183	1.731832435698664	0.9169353994726682	0.1341371584412554	1.168519115369795	-1.3032051192773555	0.7452878151696817	0.3322678162263707	-1.4462188192020493	1.1834991757783355	-1.1215237412609336	0.4443611874034336	1.5954295883753942	1.1701031052650728	-0.280930774649075	0.4187834121832667	-1.133799905248878	-0.5752278414047703	2.309967447965616	-0.7054279467130136	-0.8336530133744854	0.3911591945068431	-0.971189529016811	-0.4736275319149903	-0.4830814440584119	0.4356
chr13	chr13-19300000	Ess	1st	-1.0361129419316284	0.9970040891965476	-1.000961810647368	1.279817479141786	0.4666247455375396	-2.5376383488151406	2.823902062179656	-1.140049153981046	0.0673330589657523	0.314327310800277	-0.3131993555838452	-0.0158623706428342	0.1592232124527849	1.1667574076026033	1.1641545686390402	2.5466103058135947	-0.3251351082209833	-0.2206931523143675	1.817549546015808	2.532441614720448	0.8427590697924034	-0.4814057264320681	-0.8689272311742521	-0.218746866817201	0.1116469858287413	0.8029549183985333	1.471241044411494	-1.19737269274605	-1.1728428827407988	1.5817222418700538	0.4094
chr15	chr15-22420000	Ess	1st	-1.054208802382567	1.466555258795908	-3.3592103214106026	0.1773497392223982	1.1899255664083752	1.345265944843357	-0.9463841728348196	1.786958379384728	-0.4054689484681837	1.686127125477254	1.1019072060932484	-0.5805348531886177	2.079045599765545	0.5381165939427609	2.83116467675756	-1.0435452584999736	-2.2305303505773986	0.4634919372526926	-1.8443294723977623	-1.826320757977932	-0.2025433928517102	0.1450500699972501	1.5526882505123738	1.9506868760812948	1.646810282036633	1.5819091816552353	0.2938532410548032	1.409866099360764	0.8669247695439736	0.6119729322625969	0.4528
chr16	chr16-29190000	Ess	1st	-10.829048746904451	-0.8125532597949771	0.064903998390746	3.3204416125804714	0.6063204285123134	0.4209439379180865	0.2526794973798099	-0.119363057540601	-0.3665922230283428	0.9210340382293852	0.4951789230853969	0.5870251282205252	-1.168114267281136	-0.8049623765109756	0.5120534788150171	1.4035906343874471	-1.0237511234002157	1.5723622577503624	-0.3121158535808243	-0.8735061243537954	2.3651620211364235	1.5823551337114723	0.2276150931537118	0.0332860723588734	0.7177584815409065	0.7800053342696514	-1.0105048275001518	0.421797185565283	-0.1149350369134072	-0.1708495815665686	0.5924
chr16	chr16-29195000	Ess	1st	-8.117454617124706	-0.4553504677778741	0.4431333730826877	4.898618840350043	0.6901772847735126	0.907786940718823	-0.8037597702601744	0.6201880399198242	-2.0353894117178504	-0.5682941910247086	-0.9150339591618858	1.3571628317738444	-0.718931269051481	-1.6031587848805302	0.7360341775263987	-1.866137833401708	-0.2287026548309793	-0.2619714645414056	0.7592176127314426	-0.1594357655523615	1.7487901805494122	0.2263521824376522	-0.3010270319429156	0.0201557699852228	0.8034796454945528	-0.4146748699860193	-0.8144536230123868	-1.1232303824467538	-0.0329630229995069	0.8877237812153439	0.5424
chr16	chr16-29245000	Ess	1st	-7.928801516173846	2.8511545760526875	-1.5571953846597744	3.2920166290159103	3.034896663902116	0.4257896998685597	1.2615640627433171	0.2710050201942808	0.4114187801162874	0.3901735549671858	0.4964843263893855	-0.8319297409835974	-1.038653163925581	-0.3816128475517641	-0.7730129386434577	-0.1868135711048146	0.9701764007252984	1.4213185963067825	0.1469623553801147	-0.8476364136402462	3.144540904434732	0.0173146818439241	0.4813554009061876	0.334239761051983	-1.3864433395176792	-0.6067979796144253	0.6954543558941613	0.835230505214315	0.6071657410858508	0.6527160280257802	0.557
chr16	chr16-29270000	Ess	1st	-7.474751141805329	0.0800912675669207	0.6709769321454181	5.084923983788076	0.8074533186962275	1.194742216782703	0.2622134203881538	2.0686583908507705	2.223328506711287	-0.3108054577072892	-0.8393976775536697	-0.5373329178727991	0.7988974212846249	1.195538615171304	0.8952563699843518	0.0875794060200238	1.901427491282205	-1.4029078243471986	0.4495210632211756	1.6727746022641965	0.6059748961340858	0.2463728313175604	0.1419024134650671	0.0259220276418783	1.1795509788508856	-0.9613212543386694	1.3032612847314242	0.2829069769572752	0.0432922578202002	2.012005944783517	0.5676
chr16	chr16-29305000	Ess	1st	-5.7899227846714565	5.703748404862472	3.285423349207465	3.799204186375957	3.1857103588331888	-1.0865467808639104	2.3704428772315085	0.6695690818268406	2.568909239425865	0.0285177777582761	0.5125680782347474	0.5133455686089407	1.0087918141828855	0.9838878961712292	-0.1948940853976073	0.3097310168361867	0.2045565882631667	-0.3284666446035765	-0.1976769845716333	0.7303817359212577	2.3219465512444795	0.1623536457815098	1.444190038667384	-0.1184638812180939	-0.6530479922051408	-0.5511765956519972	2.190779843798686	2.1030085215106262	1.5887900629175458	1.0287459669443355	0.5386
chr16	chr16-32360000	Ess	1st	-4.508391693197566	3.9153117635462458	-3.5814902278432985	2.8001825611787203	3.0670708528620625	0.6326105805176884	-1.5406245637476084	-1.274852131064184	-0.0819853798554183	-0.7523395666605797	-1.5802807699575474	-1.7873040661394854	-0.9156050695735882	-1.1540162070479418	-0.1516693272484109	0.9955484807576428	1.5586014783540472	-0.2326845850038208	-0.7226774342040633	-0.3717029951778512	-0.9461873538101166	-1.5473701514990434	-0.514873426295373	-0.0363076433726907	-0.8633269144282419	-0.1808482803712755	1.3981840735083046	0.0322202056322761	-1.9609040812893568	0.8831293203728383	0.5026
chr16	chr16-33945000	Ess	1st	-3.676750102152658	-3.409476018019629	-3.588692687889244	2.136067554274639	2.0994666196674143	0.886899596185857	-0.9987965898136928	1.5314457207720444	-0.5832441144481988	-1.0297277398602265	-0.3164605206687633	-0.0852990550659694	-0.6902069004485711	2.675204728075829	-1.288759958002483	1.1270229486258223	-1.98692766608846	0.20044693397789	-0.4660852539165442	0.0599754259397464	0.9095986373055724	0.9082715184611638	1.5500876365741885	2.8418486486842047	-0.7103618732954492	-1.984539891421616	-1.83419142674088	0.0428921690035758	-2.115565140817632	-0.8981087352985804	0.4658
chr16	chr16-33950000	Ess	1st	-3.001010617102906	2.0707660574699296	0.8629200484589411	3.3143396135806564	0.0918866226756749	-2.890025431222631	4.505752278524824	2.214614656661944	-1.2478649656334226	0.2227768562699173	-0.4656109037128095	-0.2655142469327698	0.7197867594219073	-0.4567828613342996	-1.840912797172224	1.6655424630857347	1.4902503185236151	1.8723795080037624	0.320051653712621	1.423035170147915	-0.3662958287561652	1.182749496558116	-1.407675800406021	0.1927553264808684	0.3933225806411393	-1.0549458827678706	-0.5495852730001243	-0.5962994631456969	-0.3902546017759293	-0.2368260173592847	0.4884
chr16	chr16-21555000	Ess	1st	-5.622740087803093	1.0301618441110234	-1.138713252933966	4.502034388412693	1.0125426445312262	0.4847380031421823	0.4116281229042495	-0.6689411142011343	0.4628894819063195	2.0979401112689184	-1.0034169008658822	-0.2400858900297936	-0.8923602258740868	0.1033569877263865	2.4272271008520843	-0.7063975764056127	0.620687674485911	0.095464305889205	0.6676297341645687	-0.1796064539837208	-0.2323683922732964	1.1792972713611511	0.6316574370210406	-1.1928007677003418	-1.7706231911573047	0.0398501317647366	2.643290337447307	0.2007810045006609	-0.6962039585641674	-0.1889209648370971	0.5152
chr16	chr16-88270000	Ess	1st	-6.496125661144155	1.8272224318198351	-2.5896605400461805	1.9209259091386035	0.3968316118442292	3.505024363605002	0.4232291667343002	-0.9574182918837968	-1.3337363340005373	-0.4902059485122736	2.9032859176555297	0.0660209579655438	-2.0396669964669645	-0.0822754231454617	-0.8354129325966899	2.015478397195632	-0.6970050111014756	-0.6042338906935321	-1.1197981290099843	-0.9816131589425828	-0.0273311007046593	1.0009232331504485	2.032900530443515	1.835694998117584	-2.421882126588204	0.107887764748906	0.7457471554664798	0.4948380165867937	0.172152887589242	0.0464419472153151	0.5392
chr17	chr17-21545000	Ess	1st	-2.9982406297679285	-1.3594244768232533	-4.008290357675888	-2.4011224022033404	0.6797336001811545	-0.6148234647059291	-0.8240518372580997	1.7642011778553717	-1.3132434440002312	1.1982085385450212	2.1315233898390487	-0.165031834831975	1.7104476152589312	1.101214402059531	0.8723927102072992	0.0204199367708681	1.2711774219389462	2.318194224570168	0.5737589767504745	1.39972980726123	0.2949368255297097	1.0821558806499751	0.9287244874517848	-0.0545816196358717	0.3782122888531091	0.3732085677395451	-0.6739944142748108	-1.6966760190904806	-0.4280595728829219	-2.679199641921884	0.4
chr17	chr17-45595000	Ess	1st	-3.587770493106801	1.5289198028919142	-1.0926608044656898	1.7989747872337083	1.3352393308478712	1.148474284376763	-0.1284147662083429	0.2776653379119503	-0.9229749855968687	0.1089545330037812	0.6776132595608672	-0.1493250947797471	1.8619327288108247	0.2489506813659343	-0.6672495825343231	0.8318957188924783	0.5858031882593904	-1.144014232609686	0.0903065568486388	-2.0861710417683	0.1315212472306482	-0.2535303612014589	1.314516719326727	0.6758695509607568	-0.3132956353353532	1.1217786684715076	-1.74804583833012	-0.624098959694491	1.3081926508932653	1.0552769321103368	0.4378
chr2	chr2-35240000	Ess	1st	2.918756588064075	-1.0695285983366376	0.7026374215541686	0.2058700410312614	-0.2063057834808219	-1.3516790733469644	-0.4573088481461003	1.096871728034572	-0.7765497882355203	-1.0891490019975407	-1.7481898819116346	-0.1104567432572299	0.5593178378731863	-1.056922589443026	0.7530146450075158	0.4217606870960463	1.856531814599013	0.2264746819254537	0.6445747084503787	-1.4934359994819562	0.0120666110671749	-0.4631297895669329	1.529497796526264	0.903872888707836	-3.393004183705376	0.6156493486644803	0.669452239090272	0.7900254612163454	-1.42303979407	0.1355793026126297	0.3668
chr2	chr2-95400000	Ess	1st	-6.33894494238302	-2.483768670205788	-0.9501375203508252	2.6131287264637093	1.4965737061640352	1.8150381121614008	0.8059498171090494	-0.5056323606166419	-0.4807298196372579	0.5209885653591796	-0.7554212338670793	0.9861491384805008	1.3143753693517315	0.0298381125070203	0.0514315052747366	2.731483408085209	-0.7170607094593425	-2.7310009934141446	1.1071681765018466	0.4612689331163432	2.870687122899037	0.3355739698719585	-0.4805237470146589	1.2693927899671806	-0.9470199951556688	1.6246767919700371	0.6538012091538214	0.7112469742943204	0.1940539086437122	-0.0492454335128662	0.4698
chr20	chr20-26235000	Ess	1st	-1.217633122530004	1.3644115978634836	2.452534860159556	0.7214103398922557	0.8148400529377716	-0.7666239528232563	-0.9788690620902288	-1.586279657558753	0.8845258145258166	-1.3214234898908592	0.338194986402209	0.6091284631032868	-0.7883509253321426	0.2470077302501077	1.14322472902014	0.7236547341868876	0.2160668366179468	0.2346958091800305	-0.2437986524983696	-0.7305869782658716	-0.4098202342529446	0.4386342421272517	0.8527577008164803	0.4454159009381957	-2.343032858706682	0.0502944886757623	0.6343681837206313	-0.1293916109592077	-0.7798847870351323	0.3252879460084291	0.4012
chr21	chr21-11180000	Ess	1st	-4.25012424871403	-0.3165113515587024	-1.1279342506450785	0.8789859924046127	-1.2359241141695234	0.6261607087977982	-0.2384266396959165	-0.0773558635441894	-0.113780831285426	-1.2282128042882816	-1.3900649733048187	0.8456051269716013	0.2105478849977778	-0.2313103650397827	-0.8965591137151622	-0.5090013276079144	-0.0334126806220286	1.1002087357620565	-1.8180063986293	-0.8564320125455145	2.373216123536967	0.2713865109279823	0.6242709592503936	0.0116306100801457	-0.0681133864364921	-0.9290675392544594	1.330261934129534	0.0782385635193821	-0.6403281276757802	-0.7303053639638084	0.426
chr21	chr21-14625000	Ess	1st	-1.0229021214259122	0.4368984218497768	-0.5086718330702353	-0.11456877783416	-0.6921647896419085	-0.0012768097717897	-0.0879500985466273	-1.6435901235406978	0.3340289485976472	0.13638392340674	-0.2929820687429213	1.5048448576101685	0.0284592296037682	-1.4249688232646307	-1.2271428274116032	-0.1033183242077011	1.4393721087772486	-0.3047573038031991	-1.4280294732638428	1.406631563874354	0.9196479687677542	-0.0119380848585169	-0.8601872166074844	-0.2525884185986098	1.667592174987573	-0.4692251832375433	-0.3616286259641411	-1.378366834462729	-0.388450186341631	-0.1925564687264224	0.3752
chr21	chr21-15240000	Ess	1st	-2.3762104394042507	1.6056184692796385	1.2254752368069513	-0.1624570266698012	-0.6300823354975031	-0.1229549228338492	-2.051063789743332	0.7739064593776872	-1.0136259144682802	-0.4378458814825319	-0.6422157385490739	-0.704237858456042	-2.5554221230632783	0.0469140592797895	1.1369612642176092	2.5081203033330084	-0.9111212772101954	-0.6347836956629545	0.2426046454876909	0.3290964767898283	1.8079589676663608	0.978442140036411	1.6237127744603743	1.1420667838484462	1.462205746666804	0.3446396270332879	-1.2811203035300396	0.657534300632588	0.0018037655225176	0.6319753631628658	0.4714
chr22	chr22-17030000	Ess	1st	-2.782690735631113	-0.7554467015589781	-0.2411855044194699	0.8479543833224437	-0.2306142551990433	-0.4489217279895909	-2.153679896852394	0.0300470145528371	-1.8885355584953805	0.5138903625351745	0.3855112426651552	0.7865733871125661	0.465080697011163	1.1853145848676554	0.5746219569406255	1.1935275349809336	-0.7995315501850501	0.8066314958591265	-1.0079319679529484	0.5049167215555098	0.976592845224398	-1.1934748237844568	1.2617592634995312	-0.3285437283808413	0.2893111271174433	2.133993444099489	2.236102882401324	0.29684470293827	1.9175607332774	1.0349329335729167	0.459
chr22	chr22-17345000	Ess	1st	-1.3295228992637274	-1.1992136123403538	1.860518587737848	-0.6978337036842865	1.3657885734008448	-0.1918885515540541	-0.3271636853696896	2.2600160362535244	-0.5195952508070573	0.3118260861001435	-2.5753273094740137	2.145051121831104	-0.3435131502293368	-2.5172260919641376	0.2760127482173204	0.1806670022380831	1.3226223406843538	0.0209226087322515	0.5759102972474321	-1.09506061422449	0.2276355960028701	1.2636387844743582	2.19664478148408	1.8666141962351204	-0.2274908920684189	-0.995201419272402	0.5193875557095227	-1.756407183780118	-1.0263782998879265	0.2257023764941525	0.381
chr22	chr22-17390000	Ess	1st	-2.731201829049005	-0.3519897090890408	0.7344260859160081	0.1096914020706624	-1.193592426714926	-1.035422647620147	0.2452929424147843	2.702961049888595	-2.5152405872199064	0.7701498589784846	-0.4933825052592392	0.0205019439948396	0.6487049636654763	-0.0850412667945118	1.5597107209438903	0.919374161726672	0.131956372337292	0.7390691681290039	2.161061408266128	-0.906739688385407	-0.8495619283623514	-0.2871483231107166	-3.193424634880554	0.7952020979173177	0.1697986237575525	0.0654833578999387	3.336265659052465	-0.0279647658960414	-0.7208385688905538	-0.7783345853811674	0.4094
chr22	chr22-17495000	Ess	1st	0.1496686951004462	1.913786535894824	-1.5673246085919894	-0.0125660619241301	-0.2082786954863175	-0.4396677993709742	1.0327008130876736	-3.1010218427286147	0.636113715732994	-3.0799476052230874	-0.6615704297802474	2.03404195276704	-1.4854648688161365	-1.275692580505221	1.2004098783235726	-1.2999215833084696	-0.3248878055224234	-0.643402927490274	-0.4188535658728286	-0.4032868391098749	0.8926809719508317	1.843045122065886	0.6956175052689192	0.7856825183681259	0.8595100588571646	0.4285475381480848	0.5067914190415388	0.2634120712962078	-1.8701028423334385	-0.675023535636528	0.395
