str	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
chr10-107490000	-1.0834892948179664	-0.3231149228025992	-0.269797839219645	0.058837896634524	-1.9469082173129912	-1.2849625800809854	1.4387327736173956	0.3986232171955527	-2.4374753931709443	1.4061089485563516	0.0356905234331865	-0.9615798204546308	-1.5895877330331232	0.0476218434839344	0.9690703570473992	-0.5594384554801919	-0.7444272596835811	1.2584675307340758	0.2692783073795513	1.3188463825816192	0.1923654221641293	0.290636091349037	2.3884916133394944	1.3260690328413374	1.5455836386035906	0.351114094098	0.3583703437424918	0.2294310907673671	0.4536969542563412	0.0337375143628368
chr19-24135000	-3.01156325098443	0.2151884340381871	-1.1740467217013086	0.0867578001482415	-0.637541859304098	-0.3876133858042795	-0.3762172554919215	0.8189360781364524	-1.066322841026283	-0.9008432616040978	0.5482105250490641	0.2778807203461524	0.2165322602688303	-1.8716618572918764	-0.2656176455829127	-1.6599281700109676	-0.8089344439431242	-0.0504278546284637	0.6592651899271893	-1.398974395400126	-0.0908089899070793	1.258160044801359	-0.3016688866611614	0.6753091411120208	-0.4748446446232749	1.891473743152361	1.0423758657614073	0.7361052487356682	1.767474994865643	-0.4576398515532016
chr22-34135000	-3.904084153903472	-0.4300863125417457	-0.770773259642263	0.2296384205860515	0.8473788765173816	-0.593691464878094	0.6577573520228435	-0.496260897312715	-1.3606771144221734	-2.141077591285736	-0.0663805367386392	-1.0974898164967082	1.1556719412040763	-0.4216947154699138	3.238786831056508	-0.3909313905234615	0.3222077155595054	2.4683762701547254	0.7239783168825297	0.6517724039685661	-1.1597015222186633	0.9399927777604176	-0.7776939846129184	0.6069507332321938	1.372638733067409	-0.8088720055823535	-0.7844668549279507	0.8056704527263914	-0.6390748032790452	-0.2694693309499254
chr11-50290000	-1.7810157945328144	-3.705951230312839	-0.6167607108963468	0.9161804097915324	0.2507495762516777	-0.9074828313040124	-1.6953408047908778	-0.4512226841190611	-1.1577548061556917	-0.2997744513407968	0.0148896312081367	0.8609085217368089	0.5149267465171411	-0.7608190235163012	2.4041184884621964	-0.2510802742715186	3.279449394558231	-0.9451430542122056	0.4351504153748238	-2.0154190257833533	-0.4517194105502732	-0.3268702028179392	-0.2594868592237416	0.4012623343936229	-0.9563967965927954	0.4799492566163734	-1.2731411977697094	-0.7519688264994333	-0.8123213112452218	-0.2341248360730908
chr10-128590000	-10.26617704704197	-3.626339344066578	-2.066587987084566	2.9582855227921807	0.955311527395916	3.319413788866028	-0.341978229821163	-0.5154234757599805	1.0630295187257977	-2.4398447051200884	-2.848819762034524	-1.3594997487397589	0.1031051221598396	3.049750580149169	-1.0441313123368148	-0.7890488412883682	-0.0341621766010749	-1.3809620033629433	-0.1381367696527645	1.1595763567895416	0.5436619595907162	1.0413689494103713	1.5850082403431016	0.713178519070404	0.7763916598866087	-0.3775964758451904	1.1671647587410192	1.254555517693896	2.3696471739887235	-0.730960793781307
chr12-9575000	-4.721875921741905	-2.566036589164413	1.034982900646942	3.535047345165529	2.2554524196272903	-0.624173533888437	-1.6271196569966642	-0.7077194110154608	0.5595787447260145	0.907386987191056	0.588264496749478	1.8707749540400895	0.4505864286343046	0.6210213183545428	1.1552662153769908	2.18051307607852	-2.2961223295191178	-0.4165342180125265	-1.4540130634621915	2.028902029631744	0.633890481621666	-0.7596053343466107	-0.7507063588143084	1.852562112274639	0.6869505726449883	-1.546383131611382	1.347191337118078	0.8660438829706204	-1.6059809382622627	-1.031405586623474
chr21-15265000	-1.4959554235726382	1.0738784402970782	-0.58778721631381	0.9263780464759402	1.6771933286177874	-0.479225932668908	-2.112950708046486	0.4185484257084747	-1.6275001750843223	-0.5332476949320292	-2.0260879955474462	0.2186209215838768	-2.305831323941137	-0.253109099616773	0.2235083433065512	0.7441288302997451	-0.2611276632678443	3.0476896176154504	0.6928812323733404	0.9280296764143482	1.486180769810855	0.6933322789866646	-1.811024082901884	3.158636943828032	0.831404492167579	1.6261260899656822	0.2157829404889506	-1.9450504977740743	1.782193874597494	-0.6195624683283779
chr5-98540000	-2.844325709632697	-0.0948963662152713	1.0976829590389383	3.129740673025116	0.0213032867222122	0.9885040992170208	-0.3905605167407348	-0.7972829684374506	-0.7435360176632339	2.195334979685612	0.5193879349737931	-1.8833420535305987	-1.3085857823878255	-1.547642947200154	0.6519116970786076	-0.3559103570883113	0.473455691119847	0.5484427651283995	-0.3051218752191452	0.1447757432027924	1.0461008480493463	-1.5557434387082	-1.2372065000558432	0.3219965809394896	-0.0581963564165542	1.0578368788896126	-1.2054673836986318	-0.2821047691121075	0.2358223451944053	0.9876659469074968
chr19-43320000	-4.106810504867808	2.4478786843378706	-0.0508314427577298	1.2335089616246109	-0.4489253200144917	0.3008093194643323	1.0280960279196811	1.3515228841148998	-1.2781084395560944	0.6222262126055554	-2.3199034445794187	1.015315629077162	-0.4523448156210162	2.6541500713790387	-0.394695784512088	1.053531160508094	1.5533545760659495	-0.4754671437024889	-0.1148186589469147	-1.2116273884395805	-0.7590313879341629	0.3977853549259776	2.4158753891746234	1.5850130550307453	-0.9125829611261868	-0.6996039254626155	-1.1882213637287975	2.2349307280487016	-0.4291304747051673	-0.585690488287219
chr2-112310000	-2.1107339420036464	1.532480884206778	-2.2130969019698754	0.3298279393347943	1.1990333781176672	1.1390358710904518	-0.0326797495949694	-0.7719331383659791	-1.434192774353395	-0.5794492032149382	-1.3044151796577443	0.8931609033292672	0.2805962920647075	-0.7905765659948911	-1.1522009252264849	1.1289287915468853	2.550263639228531	0.5074295785357319	-0.9134458651005852	1.1224353972465648	-0.3532316418530917	-1.2730477648621317	-0.6652928603672504	-0.145405013213721	0.3181570075611333	-1.2490702101298747	1.4467012458701445	1.0159569527692447	-1.8957713867762933	1.038237924714987
chr16-34485000	-3.951918290870585	0.1908750657550496	-2.8735210903347395	-0.2212924489517024	-2.9257657611399472	-2.2973542541007306	0.0804901749529972	-2.612758594893583	-3.572917837303953	-2.6844836488949637	-1.9421186728941229	-0.5980147015090357	0.1667927795051257	0.1008256639536127	-0.342428754069386	1.6683380299998345	1.4609734376003205	-1.9496175254389	-1.1299216005305044	2.8178798356639354	1.0225270698928632	1.5784502754668537	-1.1161137834658066	0.6730146917658174	-0.7168911560024565	-1.3893835364980125	-1.0168144986422365	1.946225975393849	-1.1232485388698934	0.328322162544755
chr3-147870000	-2.901004196436394	1.9294751158128869	-1.672296063436327	-1.3305648445614775	-1.232870966221732	-1.473968596454097	-0.7339175247219726	2.215435910516421	0.7283176388996969	0.8410781227640945	0.8670862840369955	-0.6504606213510594	0.5868574979188896	-2.401181789131338	0.2353451451827081	1.1590012576866142	-1.4234755542767557	1.6717537575641923	0.7094192513346486	0.0206767479544377	0.1166007764661278	0.0540535294881892	2.3282692973868016	-1.6218215751034202	1.0912108506988003	1.071676194921672	-0.4752014385251253	0.1465133001621665	3.2237972565349446	0.6951900432229892
chr2-209945000	-1.290740930104448	1.5204415713112636	-0.5189376943544127	-2.1274505651911504	1.6708886140707326	0.335665966877034	-0.7414201687782142	-0.450356143234393	-2.181235012451089	-0.7085000635072928	0.0550805323166461	-0.3544034558363509	-2.617662809916356	0.7230890400091661	2.073109921662776	1.8343495864595392	0.0517517293842521	-1.3804327102448697	1.5338901544936303	0.7691615467323423	0.4332211461829902	0.910552165378438	0.0515791535200497	0.4881721203392295	-0.1292178481930526	-1.4137984531540886	-0.3751851597839132	0.8001352791516649	1.348305045982835	0.8579872656346567
chr7-57700000	-5.528232797986157	1.2596586835800667	0.1331358277063757	2.2549838045659376	1.0300941472149523	1.912719775854194	-0.7577252140803518	-0.6291422237695343	0.7156283707808232	0.8793603691263578	-1.0117440223655465	-1.492837206523776	0.2493866598918401	0.6217141877150824	2.591834273457624	-0.1964095249380802	-0.1065611066823168	-0.5283155704819221	-0.5378924656738252	-0.3194638813570159	-0.4086544262187436	-1.5332557820607955	0.459099390127326	-0.4779714721662581	-1.4944950389580076	-2.447934921305704	0.0710332510442555	-0.4317604575701	-0.1422651616384862	-0.3254580535517372
chr19-22790000	-6.425837836135282	2.0916337868435897	-3.489509086808647	0.4416500999045069	-1.077198242492971	-2.313561284784079	1.0630861114849397	-2.451373280712342	0.6885452840578539	-1.2699325815540292	-1.8439859548661732	-0.1378478134991361	0.6285238660503032	-0.1880270153957245	-0.8846557371584327	2.391074864784666	-1.391267454675252	1.2722863467356518	-0.2805204734013873	0.0056478208192731	1.1045726637558897	1.6042540235339506	2.3677400143237977	0.0903102522693666	0.1518234836281262	-2.04797491891006	0.5782683988221513	1.6195426976993297	2.0884089040455067	1.9025451087543637
chr10-108030000	-2.341891545017757	1.229207783321406	-2.076408991000916	0.6939998355029449	-1.7637962092365052	1.8105054185188751	0.4880147052954141	-1.511063636522193	0.988921311778343	2.045508302040832	-0.7046936479983932	3.9906931198152025	-1.596904986297035	-0.4890656571459953	0.2301410920727665	1.890434000370477	1.8315431535990143	-0.6330452994889368	-0.1885940543167284	-0.297280603129463	-0.0279507933151996	-2.881884211307116	0.0785201816685034	1.192605630142354	0.8252194530557101	-1.1381538048076596	0.3152714633534251	-0.1244381060273764	1.2862535312569312	-1.3686647858461556
chr1-161560000	-4.180396888848934	3.168348331960334	1.4144154353963263	2.220859976602906	0.3004581566907221	-0.6047187892920932	0.6489816462248961	0.7047294250073176	0.0362813680335011	1.5150598809246785	0.7598482406016674	-0.7122148983088114	-1.1257803595273588	-1.394061409472755	-0.6046162367656169	-0.3610306270143686	0.5766283524721112	-0.8730140461095075	0.6735291562423147	0.381053440936418	0.5234569259864144	0.947271596903257	2.774179414202932	0.8024233951496854	0.939163659484422	-1.7173171142294057	1.105382525968118	0.5066247490284006	1.502557264303953	-3.192007311827691
chr8-12445000	-4.69605606020068	1.0420793081966753	0.8450867625421126	1.4283108729425236	-2.628138301085348	-1.6896956271119596	-1.8387251808381355	-1.6564790496856054	-1.246743333861094	-1.5234195626873472	-0.7437627357280451	-0.0180739396467667	-0.088572210490704	-2.8099079184657456	1.7726844732075204	-0.1004277277244837	-1.2762107047634594	-0.523954379489696	-0.9250497914919746	0.7119011040304324	-0.3056899445736767	0.3717250772177516	-2.2853106329360693	0.3998741348870063	0.2034218775495983	-2.3576667033571703	0.4013495511215862	2.453179797775316	-0.96470753064451	1.3916878612587862
chr21-15225000	-4.473488943029262	0.6946603503242443	-1.89252805406069	-1.5258856917324706	0.4651579020820408	1.8350990686210975	-0.3239029371776549	-0.014298891984063	0.4114602093354856	1.9034535191829205	-1.0151561106881757	1.1978986456965377	-1.4159379534213292	-1.161764382706793	1.774481924584393	0.2331892471516471	-1.475678774642657	0.9716833117630392	2.7483002644940964	1.6759682884685203	0.3962802665300128	-0.953344020956495	-0.244549664329244	1.6116550533031622	1.6100702169644598	-0.3602682547071378	0.567832833705947	1.749298623834424	1.4409478891295753	0.1558766077666537
chr7-44005000	-6.635558485421358	0.3863514724485218	-2.687817080604757	3.3609466193318127	1.5172403104147458	0.8482347924139688	-0.7149035422288085	-0.1609093098439714	-1.53417958781518	-0.2540618247193041	2.438826374965619	-1.144936984125826	0.1566559444255621	-3.1882939997484327	-0.2687115724459331	1.2931658709286882	1.1787233205946548	1.573399014170722	-1.5686795791775625	-1.2977773141119937	0.7210098898010928	0.4869062608881543	-1.1587797979599364	0.0869387737924702	1.2824880044300784	0.1988911927381502	1.0882400250727091	-1.0881029612848263	0.1040739632960142	0.8409543994926139
chr19-23445000	-4.966969747063224	0.0602554450304355	-0.9878564927564844	1.4624742091435874	0.9342394863926892	-0.1832475865839287	-0.8758799515599155	-0.922211872786177	-0.4273668702908779	0.5039307098285603	-0.2067250316769509	0.0324706956359345	-0.8679248982255748	0.8324573571322718	1.7063141117427765	0.9462113933668468	2.34208506645652	0.6176504089170556	0.242906348011489	-2.0151812108893066	0.4769264164868799	1.0019129159323912	0.1590098347590303	1.1481692490167403	1.2946179648281837	-0.9809266710967904	-0.3190923514412601	1.2429183464509002	2.0573311407656085	-0.2191232061443866
chr12-96145000	-2.714573894529648	1.4747904999294503	-0.5320277447703177	-1.203288952617016	1.784027248512298	1.1504943330140085	-1.00370611023621	0.1771398134466503	-0.9855608569882192	-1.8453405078689429	-0.1657374173832247	0.2394840747853192	0.3038331853605486	-2.768253383886643	1.0499091122385158	-0.7052242159564347	-1.4526881867995738	0.7125797519712286	0.872055875035676	1.6199628679471114	0.363363343474045	0.709168528821743	0.5308498389051935	0.2473737543592396	0.6318890214531132	1.0869440219400393	-0.9004952186349179	1.0974211638674354	0.0338050569219627	1.888846017287723
chr22-34045000	-4.518675104826275	0.1039385404065772	-0.1024861441613408	1.9031503036024209	0.0704067122680171	1.4833571869290978	0.7405067832215939	-0.0065536571243361	-2.20460883839634	-1.9156711603657897	-0.7396909764284374	-0.5659147198249117	0.716054031715919	-2.15445067338194	-0.7832211079768282	-0.9606507249760854	0.5094839463710142	1.4165820152062492	1.007153009761222	0.2462242490221736	-0.7135000317358906	1.8510109997263016	-2.37217745890592	-1.921141557548574	-1.8834264076303544	-0.4785919437314354	1.6608445658938071	0.7026137064576614	0.196724543631436	-0.6635817085637541
chr3-82555000	-5.686161950930291	-0.2508413008995734	-1.294213184878688	-0.2574630724301548	1.3627458705866504	-0.5501678160071308	-0.7624504533711564	1.0078397099121232	-0.3180139037789055	-0.5744578412210709	2.378862443533072	-1.268121659401355	2.170166247404126	-0.1773865063402989	-0.4789535658797909	-1.3765244997974382	0.7419650989544596	-1.420704700073863	-0.6779490931929057	0.0539315493590184	1.6278604750935977	-0.9930528219669532	0.4128004324080249	1.3165159981729797	1.900891357002512	0.696450947202098	-0.2240535669369193	1.5327371826515752	0.0483024936784675	0.5113393304298838
chr17-20675000	-2.8188105407453	1.7237298133236636	-2.016501582194689	0.1014761574831049	0.6400675298926427	0.4952596835013702	1.7862847208821988	1.059861009023205	2.136493680285404	0.8721387173947743	-1.5302798888466005	-0.138622447717796	-0.8100412219264427	-0.3432690341830233	0.9132105653766152	2.2056685260864684	-0.1742139319820716	-1.9215941029244328	0.577185334401292	2.65427102775212	0.1986741845579847	-0.1885336035577978	0.2540477136548356	-0.332843478829339	0.359017001779637	0.680483975914298	-2.053256221316556	0.1836977965861973	-1.288241071013194	2.73679701248878
chr16-34385000	-4.380430951982361	2.0144540047617374	-0.2729855087052512	-0.4183840349190044	1.118756325074823	1.14501778787203	0.5070626649101345	2.112871980331178	-1.849496364600419	-2.742593493407043	0.5654961469484839	2.098552655126682	-1.102913722369916	-1.7404319632950496	-0.583577015356185	-0.0818307084997641	1.4949055689355943	1.179423664578341	0.3418574435353581	-0.6079954918161509	-0.3867011547673705	-2.374368858688148	-0.8658015338853392	1.605771133007455	-2.292845759113406	-0.4614117788640098	-0.1593397277868151	0.2172891483332846	1.2234643556815503	1.920166953130196
chr7-56605000	-7.212465914482183	0.9003493544713914	-1.2745981361454766	2.6722946020653087	-0.3026744468058082	-0.4019897754410976	1.2399409734765512	0.8536004612449866	-2.0411005459335785	1.1575333376704402	-1.741579611635046	-0.8465157900302569	-0.4785602224004654	-1.6220908790080812	0.6462926137550978	2.229283796186237	2.1110773844626363	-1.3531931633770484	-0.4025594858888574	-0.6229236100613078	-0.8864959867165518	-0.07721849175171	0.1535772726166006	1.3040873352496885	0.7457045640718474	-0.1923615053612555	1.1023766073682455	0.4797224596437126	-0.5957357610946662	-0.1635875171951099
chr19-20175000	-3.21078335620637	0.7747224401999717	-3.513474796604233	2.6788681281548685	0.2246900946086517	0.7847496616912827	-1.3512142666557967	0.7014164084736345	0.2745875208269891	-1.02763126231114	-0.0297852430214709	0.531557965315546	0.1732073098265735	-1.9193962823391988	2.399142279585261	-0.1864685927879226	-1.3591329336722036	-2.116215911836312	-1.642533814038166	1.0024593261053898	-0.7476591125376417	-2.365812246380294	-1.089536401786493	0.0247512201547702	0.8353544286245251	-0.9362569663635458	0.3771558865704474	-0.6496153134685569	-0.4252010573998844	1.2578694813274662
chr17-11355000	-4.342308305097839	-1.5029920322326216	-2.348571657088315	0.4178865372615485	-0.4986992015719666	-2.8324542512087434	-0.3594823730178609	-0.789005616881912	-0.9121640902894644	-0.5070888061330525	0.3449003028382131	1.077251979196909	-0.1228867658678835	0.4973339669451124	1.1335267729475034	-0.4380472824786508	1.1093205290533603	-1.1819897006063649	-0.9936197589506528	-0.822232275442504	0.0423614633547994	-1.0537673777088827	-0.5501136035518257	0.5896073780830245	-1.1259570068442055	2.273770283045748	-0.5928051478696609	0.9778415255966652	0.3778975355222154	-2.508914028006528
chr13-61800000	-4.480362095040932	-0.9787101356008168	-1.309971816589498	3.1199898001452504	1.918451452764928	1.8535094198161888	-0.3463705194978364	-0.5704507296524305	1.1705214063034417	1.491284144812382	1.7662725157980028	-0.415626496867509	1.6071429366705938	-1.389497120478583	-0.7589320047032839	-1.3019825703838512	-0.7410045355579304	-1.8328419867751244	-0.3901500283042386	0.1713686747361106	1.5085901236267691	1.6258504463642056	1.2383907812699226	-1.2948150169743988	1.0675985097140572	-0.590643161535403	-0.6642202779736585	-0.529541994524333	0.8696263517161084	0.8729551208655508
chr7-63485000	-4.4843478657446125	-0.8112245141711767	-1.6752162902554817	0.3179604760836072	-0.7625990524184071	-0.0753242768013297	-0.6227248531560597	-0.1077369371490752	1.6152595340149252	-0.8392758203316139	-1.0804352034905031	-0.4777307957807895	-1.6836690359334974	0.9666281338957416	1.550096996995513	1.439075979401605	0.3340594563217527	2.682392719939056	-1.1361776614438344	0.7602794171155008	-0.0253720961042029	0.4202672153989421	-0.7780118185970929	0.0334739263331512	0.2148353202339216	0.336569951541999	-1.067305620829438	1.4112764815370702	0.2730659059367141	1.1420393973736098
chr17-11150000	-6.085067262055949	0.7274696272054326	-0.1436266333612635	1.821318012740164	0.0860001644232288	2.870378801572243	1.0810294908544873	2.0264769809024226	0.5766614281591234	-1.320964661730097	0.7532872443758509	1.851068609226304	0.5220776164208115	0.5636127251179915	0.6374399612525795	1.448243142510815	-0.9640183277428525	2.773251727509412	-0.2222846099011782	-0.0731076814000038	-0.4410729158780221	0.0345442527174474	0.387638373453416	-0.4754576386192711	0.9993569831809892	-0.366170231918568	-1.0897198074287897	-0.1802718436249431	1.39808299699787	0.5075880326981187
chr16-60115000	-3.0273841334352576	-1.7837225173404274	-2.1498985748739123	-0.1903282705921524	-0.9005268359473643	-0.2287684795183028	-1.5749510875069124	1.1205172358627051	-0.8133920431239708	-1.4382028133340286	-0.65273751581263	-0.5159943723874671	0.1857636811862179	-1.2530170378108172	-0.6952075634784809	0.8963599206838655	0.562544726516719	-1.8082086836679767	1.183448541625452	-0.1805619019111562	-0.6486543708911843	0.1047324050661858	1.1697094860557402	0.4161562237421793	0.0406959909703874	-0.1957923414994097	0.7548362261345835	3.033406045019768	0.7755109125153281	1.6444849008348414
chr17-62800000	-6.140300875843475	-0.1271273254140328	-0.6654484831800567	-0.2119315837502202	0.4873728885628997	1.7498861811020354	0.9787141626690662	-0.5052912557862387	-1.0386612281744665	0.1908675381552796	-0.5349684989588371	-0.4497490372689249	1.0832709169910535	0.3276193887057961	1.3326540594195566	1.462807171765944	0.6160192339162016	-1.636966988905136	0.1335993719914171	0.5925670373274373	-0.79165290997548	0.8496989453649091	0.8691332489540504	0.8174367608867054	-1.045062191181995	-0.821229393634083	-0.033589985553896	1.556116990035692	-1.6630897177726427	0.8864908645003643
chr8-132755000	-2.8409876804261134	-0.5173729320931109	-2.7481278440533754	-2.1346980971109364	-1.1039098700878616	-0.5242199556479924	-3.047966067041212	0.9934130230150414	-0.3112606649730557	-0.3238845062140524	-0.7336948133171788	0.9208112770200788	-0.950826783574196	-0.0334938134226144	2.039446824195324	1.4061894133103403	0.6311820641091426	0.1270639267055619	-1.0237166629179009	1.6472321268780132	2.4224504963046694	-0.8408376695817812	0.2404167074315561	-1.0725188219705917	0.0354090806332019	-0.1910775706348902	-0.4731765207654321	0.6438770627002489	1.4058859673360518	-1.7511271353914075
chr11-89300000	-1.6878454228951052	-0.3365499660729691	-3.2215959847818576	1.6540205355257838	1.2978209456148782	-0.952210494163966	0.6771060444097526	0.2311233456213683	-0.883244142553212	-0.8521156354801046	0.0310063648677591	-0.9508298970352754	0.1706116386116092	-0.2124614913558672	-1.5834289578212686	-0.2861652080680474	0.4829273710980661	0.0261938384381231	-0.7688725103986144	-2.60578597933116	1.2096090657699168	0.4952023402998586	-1.29560392354068	1.4622670929210675	-0.8761153450334347	0.1696338486697658	-0.0840938271755029	-0.7856477842970212	1.200169600715988	-0.4394240917438344
chr10-39030000	-2.4090985153658417	-0.2619434203628248	1.3507195515016608	1.2282810945715397	0.8001711511122979	-0.0267434686680751	-1.1780821877832253	0.4087066887376866	-1.847671181466472	0.4604803347017783	-0.957993649605408	-0.9460986064347446	1.8943579863830624	-1.209955867744451	2.006390022462519	-0.186735134672982	-0.2548342974890712	-2.131365893326728	0.4246679143531552	-0.8043693622787155	0.9834200956938906	-0.8986129393914067	-0.7324681103794526	1.1249094237895887	-0.144476208136326	-0.6717358743805816	1.7461173233187428	0.6779086357953469	2.05269402063431	-0.07503581402242
chr3-75410000	-6.730668462967452	-0.0035957048142093	-1.1535699830986712	2.9563688623248026	-0.0645774023961711	0.7606092583384371	-0.4715829863054787	-0.7866694167153966	-0.5533466544194565	0.5982490550673046	2.1375262272373527	-1.9630377169261557	-1.7343035272848255	-1.552273339502941	0.2604104935116449	-0.3517049070358641	0.9115490982669564	-1.0350932933976766	-1.692428069359324	-0.5765584270535338	-1.2163648409147778	0.8858406183872362	-0.4932310387849198	-1.5794140574557285	-1.3703998988800126	0.3841926239061494	0.0268557439897931	-0.3237062681110039	1.392734377412045	-0.4354768110541167
